SAL_ID,Suburb_Name,SAL_CODE_2021,Population,Median_Age,Median_Rent_Weekly,Median_Income_Weekly,HH_Size,Postcode,Median_House_Price,One_Year_Growth_Pct,School_Count,Commute_Time_Mins,Parks_Count,Rental_Yield_Pct,State
SAL60530,Queens Domain,SAL60530,31,63,390,3124,2.1,7000,683011,1.18,9,23,13,2.97,TAS
SAL60531,Queenstown (Tas.),SAL60531,1808,47,150,851,2,7467,1173954,-0.59,12,52,6,0.66,TAS
SAL60532,Quoiba,SAL60532,427,45,295,1361,2.3,7310,2000174,1.79,4,30,18,0.77,TAS
SAL60533,Railton,SAL60533,1079,45,255,1091,2.5,7305,507399,4.73,1,40,14,2.61,TAS
SAL60534,Raminea,SAL60534,40,51,275,675,1.7,7109,2062818,1.62,10,57,15,0.69,TAS
SAL60535,Randalls Bay,SAL60535,53,53,250,1275,2.2,7112,2199676,3.8,12,41,17,0.59,TAS
SAL60536,Ranelagh,SAL60536,1484,37,330,1602,2.7,7109,1442621,3.93,5,25,14,1.19,TAS
SAL60537,Ranga,SAL60537,34,58,150,700,1.9,7255,598662,3.87,1,57,19,1.3,TAS
SAL60538,Ravenswood (Tas.),SAL60538,3804,36,225,858,2.3,7250,1844337,3.3,12,40,19,0.63,TAS
SAL60539,Recherche,SAL60539,16,56,0,1125,2.3,7109,1162858,-0.83,13,28,10,0,TAS
SAL60540,Red Hills,SAL60540,124,38,250,1781,3,7304,2437834,0.18,1,15,2,0.53,TAS
SAL60541,Redpa,SAL60541,106,36,200,933,2.9,7330,1272592,6,1,25,3,0.82,TAS
SAL60542,Reedy Marsh,SAL60542,199,53,300,1024,2.5,7304,1416283,3.02,1,44,9,1.1,TAS
SAL60543,Reekara,SAL60543,23,57,46,2499,2.3,7256,873221,5.06,8,38,14,0.27,TAS
SAL60544,Relbia,SAL60544,691,48,250,2639,2.7,7258,1534023,3.7,2,18,7,0.85,TAS
SAL60545,Renison Bell,SAL60545,0,0,0,0,0,7469,2385632,-1.61,9,36,3,0,TAS
SAL60546,Retreat (Tas.),SAL60546,18,39,270,1124,2.6,7254,1296060,5.96,7,22,11,1.08,TAS
SAL60547,Reynolds Neck,SAL60547,9,64,0,350,1.6,7304,893545,-1.36,14,30,6,0,TAS
SAL60548,Rheban,SAL60548,22,62,0,850,1.8,7190,800763,7.43,11,47,2,0,TAS
SAL60549,Rhyndaston,SAL60549,73,48,280,1187,2.5,7120,1555608,0.15,3,47,14,0.94,TAS
SAL60550,Riana,SAL60550,313,45,250,1575,2.5,7316,2252030,3.12,9,24,13,0.58,TAS
SAL60551,Richmond (Tas.),SAL60551,1583,51,340,1496,2.4,7025,1848754,-1.36,4,16,11,0.96,TAS
SAL60552,Ridgeway,SAL60552,222,41,400,2555,2.9,7054,1126946,6.95,7,58,4,1.85,TAS
SAL60553,Ridgley,SAL60553,645,41,230,1558,2.7,7321,1407555,7.8,3,18,16,0.85,TAS
SAL60554,Ringarooma,SAL60554,337,53,200,900,2.2,7263,2064458,-0.54,5,37,6,0.5,TAS
SAL60555,Risdon,SAL60555,209,42,378,1541,2.4,7017,2421166,0.96,13,41,14,0.81,TAS
SAL60556,Risdon Vale,SAL60556,3171,34,320,1187,2.5,7016,2128128,-1.84,4,47,9,0.78,TAS
SAL60557,Riverside (Tas.),SAL60557,7326,40,300,1519,2.5,7250,2166984,5.87,13,47,9,0.72,TAS
SAL60558,Robigana,SAL60558,111,57,333,1312,2.4,7275,547850,1.11,6,55,7,3.16,TAS
SAL60559,Rocherlea,SAL60559,1033,32,220,794,2.4,7248,2077586,3.89,12,34,10,0.55,TAS
SAL60560,Roches Beach,SAL60560,220,48,350,2333,2.9,7170,779916,-1.61,13,27,15,2.33,TAS
SAL60561,Rocky Cape,SAL60561,211,44,200,850,2.5,7321,848249,5.15,9,25,6,1.23,TAS
SAL60562,Rocky Hills,SAL60562,8,53,0,1249,2.5,7190,934895,3.29,5,33,17,0,TAS
SAL60563,Roger River,SAL60563,51,35,180,1291,2.3,7330,1486275,5.25,1,46,15,0.63,TAS
SAL60564,Rokeby (Tas.),SAL60564,4211,32,330,1279,2.5,7019,504576,5.9,13,17,11,3.4,TAS
SAL60565,Roland,SAL60565,88,50,300,1062,2.3,7306,2230643,-1.11,5,27,18,0.7,TAS
SAL60566,Romaine,SAL60566,1850,40,280,1449,2.5,7320,1910124,3.78,5,42,17,0.76,TAS
SAL60567,Rose Bay (Tas.),SAL60567,1188,49,420,1757,2.3,7015,934848,4.5,9,36,18,2.34,TAS
SAL60568,Rosebery (Tas.),SAL60568,752,48,150,962,1.9,7470,2114340,3.17,8,33,17,0.37,TAS
SAL60569,Rosegarland,SAL60569,92,47,250,1312,2.5,7140,1796868,-0.18,5,45,11,0.72,TAS
SAL60570,Rosetta,SAL60570,2833,41,350,1474,2.5,7010,1972077,5.96,5,34,19,0.92,TAS
SAL60571,Rosevale (Tas.),SAL60571,132,47,150,1406,2.6,7292,1310586,7.97,14,38,7,0.6,TAS
SAL60572,Rosevears,SAL60572,365,56,305,1444,2.3,7277,1961846,7.69,2,46,18,0.81,TAS
SAL60573,Rosny,SAL60573,842,47,450,1853,2.4,7018,1827885,5.78,9,23,10,1.28,TAS
SAL60574,Rosny Park,SAL60574,16,27,385,1687,3.4,7018,514439,2.18,14,33,9,3.89,TAS
SAL60575,Ross (Tas.),SAL60575,410,56,200,915,2,7209,1928931,1.37,11,37,9,0.54,TAS
SAL60576,Rossarden,SAL60576,48,51,113,624,1.7,7213,2117382,-1.31,4,39,13,0.28,TAS
SAL60577,Round Hill (Tas.),SAL60577,100,52,185,2041,2.4,7320,1767699,2.16,7,47,19,0.54,TAS
SAL60578,Rowella,SAL60578,179,51,300,1781,2.6,7270,2099826,-0.44,10,58,3,0.74,TAS
SAL60579,Royal George,SAL60579,59,39,192,1375,2.5,7213,1263445,0.54,6,16,4,0.79,TAS
SAL60580,Runnymede (Tas.),SAL60580,77,40,188,1792,2.5,7190,1848483,6.92,14,17,12,0.53,TAS
SAL60581,Rushy Lagoon,SAL60581,29,32,45,1375,2.2,7264,616189,7.69,5,42,14,0.38,TAS
SAL60582,Saltwater River,SAL60582,131,55,340,1125,2.2,7186,1658866,7.49,11,51,19,1.07,TAS
SAL60583,Sandfly,SAL60583,336,43,420,2161,2.8,7150,1481598,-0.07,11,49,12,1.47,TAS
SAL60584,Sandford (Tas.),SAL60584,2046,44,400,2117,2.8,7020,2445822,7.01,5,28,15,0.85,TAS
SAL60585,Sandy Bay,SAL60585,12315,39,418,1915,2.4,7005,1305896,-0.58,14,38,5,1.66,TAS
SAL60586,Sassafras (Tas.),SAL60586,352,46,250,1411,2.6,7307,1459540,3.08,7,51,5,0.89,TAS
SAL60587,Savage River,SAL60587,23,38,90,1125,1.5,7321,623980,4.44,14,17,11,0.75,TAS
SAL60588,Scamander,SAL60588,803,51,273,910,2.1,7215,727021,2.62,13,37,3,1.95,TAS
SAL60589,Schouten Island,SAL60589,0,0,0,0,0,7215,1188630,7.52,2,48,19,0,TAS
SAL60590,Scopus,SAL60590,56,36,213,1541,2.6,7330,1590875,1.33,9,23,12,0.7,TAS
SAL60591,Scotchtown,SAL60591,274,35,270,1944,3,7330,1241165,3.27,2,32,6,1.13,TAS
SAL60592,Scottsdale,SAL60592,2408,47,210,965,2.2,7260,531541,-1.25,9,16,18,2.05,TAS
SAL60593,Sea Elephant,SAL60593,0,74,0,350,1,7256,1884265,6.52,11,36,3,0,TAS
SAL60594,Selbourne,SAL60594,68,47,200,1437,2.3,7292,975759,2.13,4,49,4,1.07,TAS
SAL60595,Seven Mile Beach,SAL60595,1467,46,430,2125,2.6,7170,1247358,5.01,13,45,8,1.79,TAS
SAL60596,Seymour (Tas.),SAL60596,31,59,200,487,1.8,7215,629188,4.82,10,40,3,1.65,TAS
SAL60597,Shannon (Tas.),SAL60597,0,0,0,0,0,7030,708150,4.76,11,28,3,0,TAS
SAL60598,Shearwater,SAL60598,2051,58,295,1104,2.1,7307,976186,3.07,10,59,9,1.57,TAS
SAL60599,Sheffield,SAL60599,1602,54,200,970,2.1,7306,2364773,0.78,6,42,17,0.44,TAS
SAL60600,Shorewell Park,SAL60600,2150,40,220,856,2.3,7320,2358777,4.25,1,25,4,0.48,TAS
SAL60601,Sidmouth,SAL60601,411,52,250,1131,2.3,7270,719073,7.62,5,46,7,1.81,TAS
SAL60602,Simpsons Bay,SAL60602,49,54,100,1562,2.3,7150,980620,6.34,6,35,14,0.53,TAS
SAL60603,Sisters Beach,SAL60603,511,47,250,1287,2.3,7321,1044444,-0.91,9,37,5,1.24,TAS
SAL60604,Sisters Creek,SAL60604,161,43,220,1624,2.6,7325,1241196,-1.77,14,38,18,0.92,TAS
SAL60605,Sloping Main,SAL60605,67,63,300,899,2.1,7186,1992273,2.99,9,26,10,0.78,TAS
SAL60606,Smithton,SAL60606,3934,42,222,1189,2.3,7330,1168795,5.76,9,17,4,0.99,TAS
SAL60607,Snug,SAL60607,1440,38,350,1482,2.7,7054,1225010,1.14,14,20,2,1.49,TAS
SAL60608,Somerset (Tas.),SAL60608,4067,48,240,1100,2.2,7322,1201696,5.01,3,26,2,1.04,TAS
SAL60609,Sorell,SAL60609,3597,41,350,1317,2.4,7172,1622207,7.32,13,34,18,1.12,TAS
SAL60610,Sorell Creek,SAL60610,95,49,350,1062,2.4,7140,1324341,2.59,4,20,14,1.37,TAS
SAL60611,South Arm (Tas.),SAL60611,963,48,350,1383,2.4,7022,1093775,0.44,8,34,6,1.66,TAS
SAL60612,South Bruny,SAL60612,98,58,250,949,1.9,7150,1438972,7.18,8,28,11,0.9,TAS
SAL60613,South Burnie,SAL60613,348,41,260,1125,2.1,7320,985825,2.72,2,55,10,1.37,TAS
SAL60614,South Forest,SAL60614,100,43,225,1437,2.7,7330,809799,2.08,8,58,7,1.44,TAS
SAL60615,South Hobart,SAL60615,5886,38,378,1787,2.3,7004,927557,1.53,7,15,18,2.12,TAS
SAL60616,South Launceston,SAL60616,4894,36,300,1374,2.2,7249,2315599,2.23,9,34,8,0.67,TAS
SAL60617,South Mount Cameron,SAL60617,8,64,0,1062,1.5,7264,1219542,4.74,5,36,17,0,TAS
SAL60618,South Nietta,SAL60618,9,28,220,1062,2.7,7315,1600362,2.34,2,54,6,0.71,TAS
SAL60619,South Preston,SAL60619,21,47,0,1562,2.4,7315,568304,1.24,5,45,19,0,TAS
SAL60620,South Riana,SAL60620,212,38,300,1536,2.6,7316,865750,5.44,14,45,8,1.8,TAS
SAL60621,South Spreyton,SAL60621,576,41,250,1955,2.9,7310,1726162,0.03,2,42,6,0.75,TAS
SAL60622,South Springfield,SAL60622,30,32,185,1375,2.7,7260,2193802,0.02,13,26,9,0.44,TAS
SAL60623,Southport (Tas.),SAL60623,149,59,235,756,1.8,7109,1975771,4.96,12,30,10,0.62,TAS
SAL60624,Southport Lagoon,SAL60624,0,0,0,0,0,7109,984103,6.67,5,47,5,0,TAS
SAL60625,Southwest,SAL60625,0,69,0,0,0,7116,2415989,0.41,13,49,4,0,TAS
SAL60626,Spalford,SAL60626,55,49,0,1374,2.5,7315,555107,-0.09,9,58,13,0,TAS
SAL60627,Sprent,SAL60627,160,42,240,1562,2.5,7315,1022058,4.7,7,18,10,1.22,TAS
SAL60628,Spreyton,SAL60628,1876,41,279,1503,2.4,7310,1793767,4.21,7,24,11,0.81,TAS
SAL60629,Spring Beach,SAL60629,129,63,265,1292,2,7190,2205096,2.47,1,48,12,0.62,TAS
SAL60630,Springfield (Tas.),SAL60630,224,43,200,1147,2.6,7260,850041,-1.04,9,55,17,1.22,TAS
SAL60631,Squeaking Point,SAL60631,337,45,330,1449,2.6,7307,1621153,-1.08,6,17,12,1.06,TAS
SAL60632,St Helens (Tas.),SAL60632,2206,57,230,824,2,7216,1239663,5.77,7,45,9,0.96,TAS
SAL60633,St Leonards (Tas.),SAL60633,2351,38,290,1572,2.5,7250,904062,2.52,13,45,15,1.67,TAS
SAL60634,St Marys (Tas.),SAL60634,738,56,205,759,2,7215,760933,6.58,12,15,3,1.4,TAS
SAL60635,Stanley (Tas.),SAL60635,595,51,225,1351,2.1,7331,2177044,3.75,2,19,5,0.54,TAS
SAL60636,Staverton,SAL60636,98,58,223,866,2,7306,782068,4.19,1,19,16,1.48,TAS
SAL60637,Steppes,SAL60637,4,67,0,824,1.7,7030,1921913,7.34,11,16,19,0,TAS
SAL60638,Stieglitz,SAL60638,595,60,260,797,1.9,7216,1169242,-0.35,13,29,12,1.16,TAS
SAL60639,Stonehenge (Tas.),SAL60639,17,42,188,2750,3,7120,2284210,3.43,4,15,19,0.43,TAS
SAL60640,Stonor,SAL60640,47,37,0,1024,2.8,7119,1504059,-1.42,12,35,10,0,TAS
SAL60641,Stony Head,SAL60641,0,0,0,0,0,7252,1549671,1.59,9,51,6,0,TAS
SAL60642,Stony Rise,SAL60642,728,39,300,1736,2.6,7310,866349,-0.52,14,21,11,1.8,TAS
SAL60643,Stoodley,SAL60643,48,55,200,1062,2.8,7306,2244919,-0.12,9,25,18,0.46,TAS
SAL60644,Stormlea,SAL60644,21,46,350,725,2.4,7184,1528719,7.35,14,40,14,1.19,TAS
SAL60645,Stowport,SAL60645,446,40,200,1509,2.5,7321,2086987,4.11,11,56,5,0.5,TAS
SAL60646,Strahan,SAL60646,697,40,195,1347,2,7468,2035460,6.92,3,16,15,0.5,TAS
SAL60647,Strathblane,SAL60647,150,48,275,1196,2.3,7109,1221975,2.44,1,44,9,1.17,TAS
SAL60648,Strathgordon,SAL60648,8,49,0,1125,1,7139,988409,3.98,2,28,16,0,TAS
SAL60649,Strickland,SAL60649,24,36,300,812,2.8,7140,1331710,-1.68,9,19,4,1.17,TAS
SAL60650,Strzelecki (Tas.),SAL60650,0,0,0,0,0,7255,2432919,2.7,9,45,18,0,TAS
SAL60651,Styx,SAL60651,0,0,0,0,0,7140,551999,3.64,12,46,16,0,TAS
SAL60652,Sulphur Creek,SAL60652,707,44,295,1789,2.5,7316,2366161,-1.83,1,48,2,0.65,TAS
SAL60653,Summerhill,SAL60653,3139,38,295,1327,2.4,7250,1829064,5.89,9,24,6,0.84,TAS
SAL60654,Sunnyside (Tas.),SAL60654,110,46,200,1166,2.4,7305,2303713,0.95,1,45,9,0.45,TAS
SAL60655,Surges Bay,SAL60655,163,50,288,1297,2.6,7116,2110520,2.52,10,41,10,0.71,TAS
SAL60656,Surprise Bay,SAL60656,4,76,0,1375,2,7256,701587,3.36,4,32,3,0,TAS
SAL60657,Surveyors Bay,SAL60657,56,58,280,966,1.8,7116,2333451,7.92,5,19,6,0.62,TAS
SAL60658,Swan Bay (Tas.),SAL60658,457,38,313,2237,2.9,7252,763356,-1.01,8,31,5,2.13,TAS
SAL60659,Swan Point,SAL60659,300,56,400,1323,2.3,7275,2193249,3.55,13,25,13,0.95,TAS
SAL60660,Swansea (Tas.),SAL60660,997,62,238,929,2,7190,640073,3.31,5,19,3,1.93,TAS
SAL60661,Swanston,SAL60661,4,67,0,575,1,7120,1627360,-1.31,5,52,17,0,TAS
SAL60662,Table Cape,SAL60662,87,50,325,1416,2.2,7325,1385155,4.34,4,51,3,1.22,TAS
SAL60663,Takone,SAL60663,80,34,280,1375,2.6,7325,843288,0.87,9,35,11,1.73,TAS
SAL60664,Talawa,SAL60664,61,47,135,1468,2.2,7263,1055656,-0.96,13,38,11,0.66,TAS
SAL60665,Taranna,SAL60665,167,59,210,782,2,7180,2274755,-0.21,8,44,18,0.48,TAS
SAL60666,Targa,SAL60666,39,52,180,1125,2.1,7259,1609736,6.24,9,30,13,0.58,TAS
SAL60667,Tarleton,SAL60667,377,46,250,1682,2.7,7310,1181214,-0.96,7,55,8,1.1,TAS
SAL60668,Taroona,SAL60668,3121,47,420,1845,2.5,7053,772859,2.67,7,36,10,2.83,TAS
SAL60669,Tarraleah,SAL60669,4,64,0,1125,2,7140,2023493,-0.05,5,16,15,0,TAS
SAL60670,Tayene,SAL60670,25,55,0,1542,2.1,7259,1083072,-0.38,10,33,19,0,TAS
SAL60671,Tea Tree,SAL60671,464,44,350,1819,2.8,7017,891337,0.06,1,51,11,2.04,TAS
SAL60672,Telita,SAL60672,38,30,190,624,2.6,7264,1910364,2.93,12,16,17,0.52,TAS
SAL60673,Temma,SAL60673,14,40,0,1125,2.3,7330,1575373,0.38,6,25,2,0,TAS
SAL60674,Tewkesbury,SAL60674,81,54,180,1274,2.2,7321,1858293,-1.03,10,47,10,0.5,TAS
SAL60675,The Gardens (Tas.),SAL60675,16,60,50,2249,2.3,7216,2411128,6.01,6,23,14,0.11,TAS
SAL60676,Thirlstane,SAL60676,108,44,250,1312,2.6,7307,2087644,3.4,10,39,17,0.62,TAS
SAL60677,Tiberias,SAL60677,6,43,0,1875,4,7120,1062193,-0.43,4,20,17,0,TAS
SAL60678,Tinderbox,SAL60678,392,52,500,2303,2.7,7054,1439077,2.71,2,25,3,1.81,TAS
SAL60679,Tods Corner,SAL60679,14,66,0,725,1.6,7030,2188913,-1.32,1,41,10,0,TAS
SAL60680,Togari,SAL60680,92,27,255,1792,2.9,7330,1153939,3.8,3,22,14,1.15,TAS
SAL60681,Toiberry,SAL60681,28,31,188,1187,2.6,7301,2106223,1.4,11,59,9,0.46,TAS
SAL60682,Tolmans Hill,SAL60682,647,42,625,3316,3.1,7007,828206,-0.96,13,45,12,3.92,TAS
SAL60683,Tomahawk,SAL60683,54,62,160,787,1.8,7262,2146255,-0.16,13,41,18,0.39,TAS
SAL60684,Tonganah,SAL60684,25,42,282,1374,2.7,7260,1854183,1.46,9,58,12,0.79,TAS
SAL60685,Tooms Lake,SAL60685,9,60,0,450,1.7,7209,599596,6.06,12,55,12,0,TAS
SAL60686,Tranmere (Tas.),SAL60686,2218,44,550,2435,2.7,7018,2320278,-0.26,1,19,17,1.23,TAS
SAL60687,Travellers Rest,SAL60687,348,48,325,2017,2.8,7250,1381450,-0.9,5,29,8,1.22,TAS
SAL60688,Trenah,SAL60688,6,54,0,1375,2,7263,2351579,3.16,10,16,2,0,TAS
SAL60689,Trevallyn,SAL60689,4826,40,300,1614,2.4,7250,1546072,3.59,6,29,16,1.01,TAS
SAL60690,Triabunna,SAL60690,905,51,245,919,2.2,7190,1174502,-1.1,9,45,19,1.08,TAS
SAL60691,Trial Harbour,SAL60691,21,65,0,900,1.9,7469,1311536,0.84,1,34,15,0,TAS
SAL60692,Trowutta,SAL60692,88,51,240,1325,2.3,7330,508625,0.63,12,17,14,2.45,TAS
SAL60693,Tugrah,SAL60693,470,37,320,1985,3,7310,1849919,-0.14,5,56,3,0.9,TAS
SAL60694,Tulendeena,SAL60694,14,63,0,1125,2.6,7260,1931445,1.16,1,53,12,0,TAS
SAL60695,Tullah,SAL60695,202,43,170,1042,2,7321,909142,-1.63,2,24,7,0.97,TAS
SAL60696,Tunbridge,SAL60696,123,55,200,933,2.1,7120,793362,4.52,14,40,18,1.31,TAS
SAL60697,Tunnack,SAL60697,212,46,200,1083,2.3,7120,2248408,7.88,2,24,2,0.46,TAS
SAL60698,Tunnel,SAL60698,92,44,250,1292,2.9,7254,854060,4.34,11,54,6,1.52,TAS
SAL60699,Turners Beach,SAL60699,1966,46,280,1513,2.4,7315,1671758,1.61,5,27,2,0.87,TAS
SAL60700,Turners Marsh,SAL60700,265,44,243,1854,2.8,7267,2093430,4.68,10,35,14,0.6,TAS
SAL60701,Tyenna (Tas.),SAL60701,29,60,190,825,1.7,7140,1581781,3.72,4,48,2,0.62,TAS
SAL60702,Ulverstone,SAL60702,6653,49,250,1012,2.1,7315,1657660,6.47,6,58,13,0.78,TAS
SAL60703,Underwood (Tas.),SAL60703,391,48,275,1812,2.6,7268,529717,4.22,5,46,10,2.7,TAS
SAL60704,Upper Blessington,SAL60704,60,48,120,1333,2.6,7212,2253920,4.34,2,23,14,0.28,TAS
SAL60705,Upper Burnie,SAL60705,1891,42,230,912,2,7320,1393724,0.22,9,44,11,0.86,TAS
SAL60706,Upper Castra,SAL60706,85,53,200,1187,2.1,7315,1442639,2.16,13,15,17,0.72,TAS
SAL60707,Upper Esk,SAL60707,25,63,0,850,1.9,7214,2232100,1.44,10,26,7,0,TAS
SAL60708,Upper Natone,SAL60708,111,49,235,1518,2.3,7321,1491993,-1.89,8,58,9,0.82,TAS
SAL60709,Upper Scamander,SAL60709,60,55,0,1312,2.1,7215,1849282,1.13,9,49,8,0,TAS
SAL60710,Upper Stowport,SAL60710,99,34,200,1812,2.7,7321,2010902,2.86,11,38,14,0.52,TAS
SAL60711,Upper Woodstock,SAL60711,66,39,300,1749,3,7150,520169,4,6,54,18,3,TAS
SAL60712,Uxbridge,SAL60712,40,39,350,1125,2.4,7140,1477362,7.35,5,59,13,1.23,TAS
SAL60713,Verona Sands,SAL60713,131,49,260,928,2.1,7112,1308036,0.39,5,24,12,1.03,TAS
SAL60714,Victoria Valley (Tas.),SAL60714,18,51,0,474,2.5,7140,851814,-0.48,2,38,7,0,TAS
SAL60715,Waddamana,SAL60715,3,47,0,1874,2,7030,876749,6.69,11,55,16,0,TAS
SAL60716,Walls Of Jerusalem,SAL60716,0,0,0,0,0,7304,1899458,7.42,4,32,6,0,TAS
SAL60717,Waratah (Tas.),SAL60717,249,55,245,718,2.1,7321,1942476,2.88,2,22,17,0.66,TAS
SAL60718,Warrane,SAL60718,2695,36,300,1099,2.2,7018,1152428,-0.85,2,57,12,1.35,TAS
SAL60719,Warrentinna,SAL60719,5,44,0,900,3,7261,602537,2.85,12,27,11,0,TAS
SAL60720,Waterhouse,SAL60720,100,32,130,1625,2.5,7262,2319201,-0.91,8,30,9,0.29,TAS
SAL60721,Waterloo (Tas.),SAL60721,104,51,185,1218,2.2,7109,1135589,6.83,4,28,6,0.85,TAS
SAL60722,Wattle Grove (Tas.),SAL60722,135,53,310,1199,2.3,7109,770151,5.08,12,23,11,2.09,TAS
SAL60723,Wattle Hill (Tas.),SAL60723,176,43,235,1649,2.6,7172,1401347,0.41,14,23,11,0.87,TAS
SAL60724,Waverley (Tas.),SAL60724,1583,35,237,1007,2.3,7250,1780280,6.87,4,19,2,0.69,TAS
SAL60725,Wayatinah,SAL60725,18,39,250,1625,1.5,7140,1665995,4.38,7,25,14,0.78,TAS
SAL60726,Weegena,SAL60726,89,49,320,1312,2.7,7304,1852507,7.53,4,33,19,0.9,TAS
SAL60727,Weetah,SAL60727,75,48,250,1062,2.7,7304,1336014,7.8,9,52,6,0.97,TAS
SAL60728,Weldborough,SAL60728,33,57,0,574,1.9,7264,2278727,-1.97,9,24,17,0,TAS
SAL60729,Wellington Park,SAL60729,0,0,0,0,0,7054,1253158,-0.8,12,30,7,0,TAS
SAL60730,Wesley Vale,SAL60730,483,48,200,1350,2.4,7307,2418637,3.47,14,43,11,0.43,TAS
SAL60731,West Coast,SAL60731,8,48,0,450,1.4,7469,1292214,7.56,14,19,8,0,TAS
SAL60732,West Hobart,SAL60732,6525,38,400,1996,2.3,7000,1091058,7.94,3,32,17,1.91,TAS
SAL60733,West Kentish,SAL60733,160,50,250,1233,2.3,7306,2130509,3.67,6,56,2,0.61,TAS
SAL60734,West Launceston,SAL60734,4316,42,300,1468,2.3,7250,2176373,-0.26,7,56,8,0.72,TAS
SAL60735,West Montagu,SAL60735,39,50,0,1624,2.2,7330,1779372,-0.37,3,58,13,0,TAS
SAL60736,West Moonah,SAL60736,4522,34,340,1491,2.6,7009,2498076,5.64,4,49,16,0.71,TAS
SAL60737,West Mooreville,SAL60737,121,50,200,1843,2.8,7321,1315636,3.92,14,50,3,0.79,TAS
SAL60738,West Pine,SAL60738,142,39,325,1562,2.6,7316,2090016,3.49,1,36,19,0.81,TAS
SAL60739,West Ridgley,SAL60739,124,48,320,1339,2.7,7321,2072730,2.66,11,38,5,0.8,TAS
SAL60740,West Scottsdale,SAL60740,57,57,240,1312,2.2,7260,948402,5.25,9,26,14,1.32,TAS
SAL60741,West Takone,SAL60741,6,43,0,524,2,7325,2311836,6.58,7,53,10,0,TAS
SAL60742,West Ulverstone,SAL60742,4515,48,240,1059,2.3,7315,852699,1.03,10,26,5,1.46,TAS
SAL60743,Westbury (Tas.),SAL60743,2272,49,260,1122,2.3,7303,716096,0.21,7,49,10,1.89,TAS
SAL60744,Western Creek (Tas.),SAL60744,128,50,300,1274,2.3,7304,1258019,4.7,9,33,2,1.24,TAS
SAL60745,Western Junction,SAL60745,128,45,220,1625,2.7,7212,781833,7.15,12,51,9,1.46,TAS
SAL60746,Westerway,SAL60746,210,48,285,949,2.1,7140,2254626,1.48,14,28,2,0.66,TAS
SAL60747,Westwood (Tas.),SAL60747,88,37,180,2625,3.2,7292,2035834,0.72,6,37,17,0.46,TAS
SAL60748,Weymouth,SAL60748,111,60,210,1281,2,7252,845395,0.26,8,54,16,1.29,TAS
SAL60749,White Beach,SAL60749,311,62,263,808,1.7,7184,1736968,0.54,5,36,16,0.79,TAS
SAL60750,White Hills (Tas.),SAL60750,172,49,275,1333,2.6,7258,1481730,-0.65,8,25,6,0.97,TAS
SAL60751,Whitefoord,SAL60751,46,56,140,762,2.3,7120,2260027,3.97,12,16,12,0.32,TAS
SAL60752,Whitemark,SAL60752,308,58,135,1105,1.8,7255,1917285,0.81,10,24,4,0.37,TAS
SAL60753,Whitemore,SAL60753,197,40,250,1687,2.7,7303,2021093,4.15,14,57,5,0.64,TAS
SAL60754,Wickham (Tas.),SAL60754,11,59,0,2250,2.7,7256,2488022,-1.17,1,19,17,0,TAS
SAL60755,Wilburville,SAL60755,23,61,0,674,1.5,7030,1587288,-0.85,3,44,13,0,TAS
SAL60756,Wilmot,SAL60756,287,54,240,919,2.1,7310,1281675,3.36,4,35,8,0.97,TAS
SAL60757,Wiltshire,SAL60757,32,44,200,1375,2.4,7321,736502,3.12,14,47,2,1.41,TAS
SAL60758,Windermere (Tas.),SAL60758,252,57,350,1625,2.4,7252,1744925,0.72,11,39,12,1.04,TAS
SAL60759,Wingaroo,SAL60759,0,53,0,1375,1,7255,1860352,6.27,9,21,16,0,TAS
SAL60760,Winkleigh,SAL60760,189,47,255,1397,2.5,7275,1455535,-0.13,8,54,16,0.91,TAS
SAL60761,Winnaleah,SAL60761,225,48,226,933,2.1,7265,2093342,1.61,14,42,10,0.56,TAS
SAL60762,Wivenhoe,SAL60762,235,40,243,1023,2.4,7320,522551,3.56,8,30,14,2.42,TAS
SAL60763,Woodbridge (Tas.),SAL60763,547,54,350,1550,2.5,7162,1596644,6.67,2,59,19,1.14,TAS
SAL60764,Woodbury (Tas.),SAL60764,31,43,150,1875,2.5,7120,593608,2.19,7,51,18,1.31,TAS
SAL60765,Woodsdale,SAL60765,84,56,150,1174,2.3,7120,1059849,1.99,12,17,6,0.74,TAS
SAL60766,Woodstock (Tas.),SAL60766,35,52,0,1208,2.5,7109,1682540,3.8,3,59,17,0,TAS
SAL60767,Woolnorth,SAL60767,161,28,235,1812,3.1,7330,786539,1.17,6,33,8,1.55,TAS
SAL60768,Wyena,SAL60768,22,51,0,725,1.9,7254,2091620,5.09,4,26,6,0,TAS
SAL60769,Wynyard,SAL60769,6296,49,221,1042,2.2,7325,747652,0.49,6,33,12,1.54,TAS
SAL60770,Yambacoona,SAL60770,41,50,0,1792,2.2,7256,1452155,6.23,4,25,17,0,TAS
SAL60771,Yarra Creek,SAL60771,19,53,8,1312,1.6,7256,751227,0.72,3,17,14,0.06,TAS
SAL60772,Yolla,SAL60772,286,45,200,1327,2.2,7325,828477,7.93,2,16,3,1.26,TAS
SAL60773,York Plains (Tas.),SAL60773,69,52,195,1625,2.5,7120,966961,1.16,4,40,13,1.05,TAS
SAL60774,York Town,SAL60774,78,55,0,1042,2.1,7270,999755,6.79,10,36,13,0,TAS
SAL60775,Youngtown,SAL60775,4315,42,295,1369,2.3,7249,1204666,1.97,2,31,11,1.27,TAS
